trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
889,09:57:00,09:57:00,36999,15,0,0,9.1517
889,09:59:00,09:59:00,37000,16,0,0,9.4932
889,10:01:00,10:01:00,37001,17,0,0,10.0604
890,09:34:00,09:34:00,38579,1,0,0,0.0000
890,09:36:00,09:36:00,38578,2,0,0,0.6375
890,09:38:00,09:38:00,9878,3,0,0,1.2939
890,09:41:00,09:41:00,17699,4,0,0,2.4540
890,09:44:00,09:44:00,38442,5,0,0,3.7360
890,09:45:00,09:45:00,38441,6,0,0,4.2867
890,09:50:00,09:50:00,37378,7,0,0,5.7271
890,09:52:00,09:52:00,37377,8,0,0,6.0203
890,09:54:00,09:54:00,37376,9,0,0,6.3672
890,09:56:00,09:56:00,36994,10,0,0,6.6165
890,09:58:00,09:58:00,36995,11,0,0,6.9112
890,10:00:00,10:00:00,36996,12,0,0,7.3195
890,10:01:00,10:01:00,36997,13,0,0,7.5970
890,10:04:00,10:04:00,36998,14,0,0,8.2784
890,10:07:00,10:07:00,36999,15,0,0,9.1517
890,10:09:00,10:09:00,37000,16,0,0,9.4932
890,10:11:00,10:11:00,37001,17,0,0,10.0604
891,09:54:00,09:54:00,38579,1,0,0,0.0000
891,09:56:00,09:56:00,38578,2,0,0,0.6375
891,09:58:00,09:58:00,9878,3,0,0,1.2939
891,10:01:00,10:01:00,17699,4,0,0,2.4540
891,10:04:00,10:04:00,38442,5,0,0,3.7360
891,10:05:00,10:05:00,38441,6,0,0,4.2867
891,10:10:00,10:10:00,37378,7,0,0,5.7271
891,10:12:00,10:12:00,37377,8,0,0,6.0203
891,10:14:00,10:14:00,37376,9,0,0,6.3672
891,10:16:00,10:16:00,36994,10,0,0,6.6165
891,10:18:00,10:18:00,36995,11,0,0,6.9112
891,10:20:00,10:20:00,36996,12,0,0,7.3195
891,10:21:00,10:21:00,36997,13,0,0,7.5970
891,10:24:00,10:24:00,36998,14,0,0,8.2784
891,10:27:00,10:27:00,36999,15,0,0,9.1517
891,10:29:00,10:29:00,37000,16,0,0,9.4932
891,10:31:00,10:31:00,37001,17,0,0,10.0604
892,10:14:00,10:14:00,38579,1,0,0,0.0000
892,10:16:00,10:16:00,38578,2,0,0,0.6375
892,10:18:00,10:18:00,9878,3,0,0,1.2939
892,10:21:00,10:21:00,17699,4,0,0,2.4540
892,10:24:00,10:24:00,38442,5,0,0,3.7360
892,10:25:00,10:25:00,38441,6,0,0,4.2867
892,10:30:00,10:30:00,37378,7,0,0,5.7271
892,10:32:00,10:32:00,37377,8,0,0,6.0203
892,10:34:00,10:34:00,37376,9,0,0,6.3672
892,10:36:00,10:36:00,36994,10,0,0,6.6165
892,10:38:00,10:38:00,36995,11,0,0,6.9112
892,10:40:00,10:40:00,36996,12,0,0,7.3195
892,10:41:00,10:41:00,36997,13,0,0,7.5970
892,10:44:00,10:44:00,36998,14,0,0,8.2784
892,10:47:00,10:47:00,36999,15,0,0,9.1517
892,10:49:00,10:49:00,37000,16,0,0,9.4932
892,10:51:00,10:51:00,37001,17,0,0,10.0604
893,10:34:00,10:34:00,38579,1,0,0,0.0000
893,10:36:00,10:36:00,38578,2,0,0,0.6375
893,10:38:00,10:38:00,9878,3,0,0,1.2939
893,10:41:00,10:41:00,17699,4,0,0,2.4540
893,10:44:00,10:44:00,38442,5,0,0,3.7360
893,10:45:00,10:45:00,38441,6,0,0,4.2867
893,10:50:00,10:50:00,37378,7,0,0,5.7271
893,10:52:00,10:52:00,37377,8,0,0,6.0203
893,10:54:00,10:54:00,37376,9,0,0,6.3672
893,10:56:00,10:56:00,36994,10,0,0,6.6165
893,10:58:00,10:58:00,36995,11,0,0,6.9112
893,11:00:00,11:00:00,36996,12,0,0,7.3195
893,11:01:00,11:01:00,36997,13,0,0,7.5970
893,11:04:00,11:04:00,36998,14,0,0,8.2784
893,11:07:00,11:07:00,36999,15,0,0,9.1517
893,11:09:00,11:09:00,37000,16,0,0,9.4932
893,11:11:00,11:11:00,37001,17,0,0,10.0604
894,10:54:00,10:54:00,38579,1,0,0,0.0000
894,10:56:00,10:56:00,38578,2,0,0,0.6375
894,10:58:00,10:58:00,9878,3,0,0,1.2939
894,11:01:00,11:01:00,17699,4,0,0,2.4540
894,11:04:00,11:04:00,38442,5,0,0,3.7360
894,11:05:00,11:05:00,38441,6,0,0,4.2867
894,11:10:00,11:10:00,37378,7,0,0,5.7271
894,11:12:00,11:12:00,37377,8,0,0,6.0203
894,11:14:00,11:14:00,37376,9,0,0,6.3672
894,11:16:00,11:16:00,36994,10,0,0,6.6165
894,11:18:00,11:18:00,36995,11,0,0,6.9112
894,11:20:00,11:20:00,36996,12,0,0,7.3195
894,11:21:00,11:21:00,36997,13,0,0,7.5970
894,11:24:00,11:24:00,36998,14,0,0,8.2784
894,11:27:00,11:27:00,36999,15,0,0,9.1517
894,11:29:00,11:29:00,37000,16,0,0,9.4932
894,11:31:00,11:31:00,37001,17,0,0,10.0604
895,11:14:00,11:14:00,38579,1,0,0,0.0000
895,11:16:00,11:16:00,38578,2,0,0,0.6375
895,11:18:00,11:18:00,9878,3,0,0,1.2939
895,11:21:00,11:21:00,17699,4,0,0,2.4540
895,11:24:00,11:24:00,38442,5,0,0,3.7360
895,11:25:00,11:25:00,38441,6,0,0,4.2867
895,11:30:00,11:30:00,37378,7,0,0,5.7271
895,11:32:00,11:32:00,37377,8,0,0,6.0203
895,11:34:00,11:34:00,37376,9,0,0,6.3672
895,11:36:00,11:36:00,36994,10,0,0,6.6165
895,11:38:00,11:38:00,36995,11,0,0,6.9112
895,11:40:00,11:40:00,36996,12,0,0,7.3195
895,11:41:00,11:41:00,36997,13,0,0,7.5970
895,11:44:00,11:44:00,36998,14,0,0,8.2784
895,11:47:00,11:47:00,36999,15,0,0,9.1517
895,11:49:00,11:49:00,37000,16,0,0,9.4932
895,11:51:00,11:51:00,37001,17,0,0,10.0604
896,11:34:00,11:34:00,38579,1,0,0,0.0000
896,11:36:00,11:36:00,38578,2,0,0,0.6375
896,11:38:00,11:38:00,9878,3,0,0,1.2939
896,11:41:00,11:41:00,17699,4,0,0,2.4540
896,11:44:00,11:44:00,38442,5,0,0,3.7360
896,11:45:00,11:45:00,38441,6,0,0,4.2867
896,11:50:00,11:50:00,37378,7,0,0,5.7271
896,11:52:00,11:52:00,37377,8,0,0,6.0203
896,11:54:00,11:54:00,37376,9,0,0,6.3672
896,11:56:00,11:56:00,36994,10,0,0,6.6165
896,11:58:00,11:58:00,36995,11,0,0,6.9112
896,12:00:00,12:00:00,36996,12,0,0,7.3195
896,12:01:00,12:01:00,36997,13,0,0,7.5970
896,12:04:00,12:04:00,36998,14,0,0,8.2784
896,12:07:00,12:07:00,36999,15,0,0,9.1517
896,12:09:00,12:09:00,37000,16,0,0,9.4932
896,12:11:00,12:11:00,37001,17,0,0,10.0604
897,11:54:00,11:54:00,38579,1,0,0,0.0000
897,11:56:00,11:56:00,38578,2,0,0,0.6375
897,11:58:00,11:58:00,9878,3,0,0,1.2939
897,12:01:00,12:01:00,17699,4,0,0,2.4540
897,12:04:00,12:04:00,38442,5,0,0,3.7360
897,12:05:00,12:05:00,38441,6,0,0,4.2867
897,12:10:00,12:10:00,37378,7,0,0,5.7271
897,12:12:00,12:12:00,37377,8,0,0,6.0203
897,12:14:00,12:14:00,37376,9,0,0,6.3672
897,12:16:00,12:16:00,36994,10,0,0,6.6165
897,12:18:00,12:18:00,36995,11,0,0,6.9112
897,12:20:00,12:20:00,36996,12,0,0,7.3195
897,12:21:00,12:21:00,36997,13,0,0,7.5970
897,12:24:00,12:24:00,36998,14,0,0,8.2784
897,12:27:00,12:27:00,36999,15,0,0,9.1517
897,12:29:00,12:29:00,37000,16,0,0,9.4932
897,12:31:00,12:31:00,37001,17,0,0,10.0604
898,12:14:00,12:14:00,38579,1,0,0,0.0000
898,12:16:00,12:16:00,38578,2,0,0,0.6375
898,12:18:00,12:18:00,9878,3,0,0,1.2939
898,12:21:00,12:21:00,17699,4,0,0,2.4540
898,12:24:00,12:24:00,38442,5,0,0,3.7360
898,12:25:00,12:25:00,38441,6,0,0,4.2867
898,12:30:00,12:30:00,37378,7,0,0,5.7271
898,12:32:00,12:32:00,37377,8,0,0,6.0203
898,12:34:00,12:34:00,37376,9,0,0,6.3672
898,12:36:00,12:36:00,36994,10,0,0,6.6165
898,12:38:00,12:38:00,36995,11,0,0,6.9112
898,12:40:00,12:40:00,36996,12,0,0,7.3195
898,12:41:00,12:41:00,36997,13,0,0,7.5970
898,12:44:00,12:44:00,36998,14,0,0,8.2784
898,12:47:00,12:47:00,36999,15,0,0,9.1517
898,12:49:00,12:49:00,37000,16,0,0,9.4932
898,12:51:00,12:51:00,37001,17,0,0,10.0604
899,12:34:00,12:34:00,38579,1,0,0,0.0000
899,12:36:00,12:36:00,38578,2,0,0,0.6375
899,12:38:00,12:38:00,9878,3,0,0,1.2939
899,12:41:00,12:41:00,17699,4,0,0,2.4540
899,12:44:00,12:44:00,38442,5,0,0,3.7360
899,12:45:00,12:45:00,38441,6,0,0,4.2867
899,12:50:00,12:50:00,37378,7,0,0,5.7271
899,12:52:00,12:52:00,37377,8,0,0,6.0203
899,12:54:00,12:54:00,37376,9,0,0,6.3672
899,12:56:00,12:56:00,36994,10,0,0,6.6165
899,12:58:00,12:58:00,36995,11,0,0,6.9112
899,13:00:00,13:00:00,36996,12,0,0,7.3195
899,13:01:00,13:01:00,36997,13,0,0,7.5970
899,13:04:00,13:04:00,36998,14,0,0,8.2784
899,13:07:00,13:07:00,36999,15,0,0,9.1517
899,13:09:00,13:09:00,37000,16,0,0,9.4932
899,13:11:00,13:11:00,37001,17,0,0,10.0604
900,12:54:00,12:54:00,38579,1,0,0,0.0000
900,12:56:00,12:56:00,38578,2,0,0,0.6375
900,12:58:00,12:58:00,9878,3,0,0,1.2939
900,13:01:00,13:01:00,17699,4,0,0,2.4540
900,13:04:00,13:04:00,38442,5,0,0,3.7360
900,13:05:00,13:05:00,38441,6,0,0,4.2867
900,13:10:00,13:10:00,37378,7,0,0,5.7271
900,13:12:00,13:12:00,37377,8,0,0,6.0203
900,13:14:00,13:14:00,37376,9,0,0,6.3672
900,13:16:00,13:16:00,36994,10,0,0,6.6165
900,13:18:00,13:18:00,36995,11,0,0,6.9112
900,13:20:00,13:20:00,36996,12,0,0,7.3195
900,13:21:00,13:21:00,36997,13,0,0,7.5970
900,13:24:00,13:24:00,36998,14,0,0,8.2784
900,13:27:00,13:27:00,36999,15,0,0,9.1517
900,13:29:00,13:29:00,37000,16,0,0,9.4932
900,13:31:00,13:31:00,37001,17,0,0,10.0604
901,13:14:00,13:14:00,38579,1,0,0,0.0000
901,13:16:00,13:16:00,38578,2,0,0,0.6375
901,13:18:00,13:18:00,9878,3,0,0,1.2939
901,13:21:00,13:21:00,17699,4,0,0,2.4540
901,13:24:00,13:24:00,38442,5,0,0,3.7360
901,13:25:00,13:25:00,38441,6,0,0,4.2867
901,13:30:00,13:30:00,37378,7,0,0,5.7271
901,13:32:00,13:32:00,37377,8,0,0,6.0203
901,13:34:00,13:34:00,37376,9,0,0,6.3672
901,13:36:00,13:36:00,36994,10,0,0,6.6165
901,13:38:00,13:38:00,36995,11,0,0,6.9112
901,13:40:00,13:40:00,36996,12,0,0,7.3195
901,13:41:00,13:41:00,36997,13,0,0,7.5970
901,13:44:00,13:44:00,36998,14,0,0,8.2784
901,13:47:00,13:47:00,36999,15,0,0,9.1517
901,13:49:00,13:49:00,37000,16,0,0,9.4932
901,13:51:00,13:51:00,37001,17,0,0,10.0604
902,13:34:00,13:34:00,38579,1,0,0,0.0000
902,13:36:00,13:36:00,38578,2,0,0,0.6375
902,13:38:00,13:38:00,9878,3,0,0,1.2939
902,13:41:00,13:41:00,17699,4,0,0,2.4540
902,13:44:00,13:44:00,38442,5,0,0,3.7360
902,13:45:00,13:45:00,38441,6,0,0,4.2867
902,13:50:00,13:50:00,37378,7,0,0,5.7271
902,13:52:00,13:52:00,37377,8,0,0,6.0203
902,13:54:00,13:54:00,37376,9,0,0,6.3672
902,13:56:00,13:56:00,36994,10,0,0,6.6165
902,13:58:00,13:58:00,36995,11,0,0,6.9112
902,14:00:00,14:00:00,36996,12,0,0,7.3195
902,14:01:00,14:01:00,36997,13,0,0,7.5970
902,14:04:00,14:04:00,36998,14,0,0,8.2784
902,14:07:00,14:07:00,36999,15,0,0,9.1517
902,14:09:00,14:09:00,37000,16,0,0,9.4932
902,14:11:00,14:11:00,37001,17,0,0,10.0604
903,13:54:00,13:54:00,38579,1,0,0,0.0000
903,13:56:00,13:56:00,38578,2,0,0,0.6375
903,13:58:00,13:58:00,9878,3,0,0,1.2939
903,14:01:00,14:01:00,17699,4,0,0,2.4540
903,14:04:00,14:04:00,38442,5,0,0,3.7360
903,14:05:00,14:05:00,38441,6,0,0,4.2867
903,14:10:00,14:10:00,37378,7,0,0,5.7271
903,14:12:00,14:12:00,37377,8,0,0,6.0203
903,14:14:00,14:14:00,37376,9,0,0,6.3672
903,14:16:00,14:16:00,36994,10,0,0,6.6165
903,14:18:00,14:18:00,36995,11,0,0,6.9112
903,14:20:00,14:20:00,36996,12,0,0,7.3195
903,14:21:00,14:21:00,36997,13,0,0,7.5970
903,14:24:00,14:24:00,36998,14,0,0,8.2784
903,14:27:00,14:27:00,36999,15,0,0,9.1517
903,14:29:00,14:29:00,37000,16,0,0,9.4932
903,14:31:00,14:31:00,37001,17,0,0,10.0604
904,14:14:00,14:14:00,38579,1,0,0,0.0000
904,14:16:00,14:16:00,38578,2,0,0,0.6375
904,14:18:00,14:18:00,9878,3,0,0,1.2939
904,14:21:00,14:21:00,17699,4,0,0,2.4540
904,14:24:00,14:24:00,38442,5,0,0,3.7360
904,14:25:00,14:25:00,38441,6,0,0,4.2867
904,14:30:00,14:30:00,37378,7,0,0,5.7271
904,14:32:00,14:32:00,37377,8,0,0,6.0203
904,14:34:00,14:34:00,37376,9,0,0,6.3672
904,14:36:00,14:36:00,36994,10,0,0,6.6165
904,14:38:00,14:38:00,36995,11,0,0,6.9112
904,14:40:00,14:40:00,36996,12,0,0,7.3195
904,14:41:00,14:41:00,36997,13,0,0,7.5970
904,14:44:00,14:44:00,36998,14,0,0,8.2784
904,14:47:00,14:47:00,36999,15,0,0,9.1517
904,14:49:00,14:49:00,37000,16,0,0,9.4932
904,14:51:00,14:51:00,37001,17,0,0,10.0604
905,14:34:00,14:34:00,38579,1,0,0,0.0000
905,14:36:00,14:36:00,38578,2,0,0,0.6375
905,14:38:00,14:38:00,9878,3,0,0,1.2939
905,14:41:00,14:41:00,17699,4,0,0,2.4540
905,14:44:00,14:44:00,38442,5,0,0,3.7360
905,14:45:00,14:45:00,38441,6,0,0,4.2867
905,14:50:00,14:50:00,37378,7,0,0,5.7271
905,14:52:00,14:52:00,37377,8,0,0,6.0203
905,14:54:00,14:54:00,37376,9,0,0,6.3672
905,14:56:00,14:56:00,36994,10,0,0,6.6165
905,14:58:00,14:58:00,36995,11,0,0,6.9112
905,15:00:00,15:00:00,36996,12,0,0,7.3195
905,15:01:00,15:01:00,36997,13,0,0,7.5970
905,15:04:00,15:04:00,36998,14,0,0,8.2784
905,15:07:00,15:07:00,36999,15,0,0,9.1517
905,15:09:00,15:09:00,37000,16,0,0,9.4932
905,15:11:00,15:11:00,37001,17,0,0,10.0604
906,14:54:00,14:54:00,38579,1,0,0,0.0000
906,14:56:00,14:56:00,38578,2,0,0,0.6375
906,14:58:00,14:58:00,9878,3,0,0,1.2939
906,15:01:00,15:01:00,17699,4,0,0,2.4540
906,15:04:00,15:04:00,38442,5,0,0,3.7360
906,15:05:00,15:05:00,38441,6,0,0,4.2867
906,15:10:00,15:10:00,37378,7,0,0,5.7271
906,15:12:00,15:12:00,37377,8,0,0,6.0203
906,15:14:00,15:14:00,37376,9,0,0,6.3672
906,15:16:00,15:16:00,36994,10,0,0,6.6165
906,15:18:00,15:18:00,36995,11,0,0,6.9112
906,15:20:00,15:20:00,36996,12,0,0,7.3195
906,15:21:00,15:21:00,36997,13,0,0,7.5970
906,15:24:00,15:24:00,36998,14,0,0,8.2784
906,15:27:00,15:27:00,36999,15,0,0,9.1517
906,15:29:00,15:29:00,37000,16,0,0,9.4932
906,15:31:00,15:31:00,37001,17,0,0,10.0604
907,15:14:00,15:14:00,38579,1,0,0,0.0000
907,15:16:00,15:16:00,38578,2,0,0,0.6375
907,15:18:00,15:18:00,9878,3,0,0,1.2939
907,15:21:00,15:21:00,17699,4,0,0,2.4540
907,15:24:00,15:24:00,38442,5,0,0,3.7360
907,15:25:00,15:25:00,38441,6,0,0,4.2867
907,15:30:00,15:30:00,37378,7,0,0,5.7271
907,15:32:00,15:32:00,37377,8,0,0,6.0203
907,15:34:00,15:34:00,37376,9,0,0,6.3672
907,15:36:00,15:36:00,36994,10,0,0,6.6165
907,15:38:00,15:38:00,36995,11,0,0,6.9112
907,15:40:00,15:40:00,36996,12,0,0,7.3195
907,15:41:00,15:41:00,36997,13,0,0,7.5970
907,15:44:00,15:44:00,36998,14,0,0,8.2784
907,15:47:00,15:47:00,36999,15,0,0,9.1517
907,15:49:00,15:49:00,37000,16,0,0,9.4932
907,15:51:00,15:51:00,37001,17,0,0,10.0604
908,15:29:00,15:29:00,38579,1,0,0,0.0000
908,15:31:00,15:31:00,38578,2,0,0,0.6375
908,15:33:00,15:33:00,9878,3,0,0,1.2939
908,15:36:00,15:36:00,17699,4,0,0,2.4540
908,15:39:00,15:39:00,38442,5,0,0,3.7360
908,15:40:00,15:40:00,38441,6,0,0,4.2867
908,15:45:00,15:45:00,37378,7,0,0,5.7271
908,15:47:00,15:47:00,37377,8,0,0,6.0203
908,15:49:00,15:49:00,37376,9,0,0,6.3672
908,15:51:00,15:51:00,36994,10,0,0,6.6165
908,15:53:00,15:53:00,36995,11,0,0,6.9112
908,15:55:00,15:55:00,36996,12,0,0,7.3195
908,15:56:00,15:56:00,36997,13,0,0,7.5970
908,15:59:00,15:59:00,36998,14,0,0,8.2784
908,16:02:00,16:02:00,36999,15,0,0,9.1517
908,16:04:00,16:04:00,37000,16,0,0,9.4932
908,16:06:00,16:06:00,37001,17,0,0,10.0604
909,15:37:00,15:37:00,38579,1,0,0,0.0000
909,15:39:00,15:39:00,38578,2,0,0,0.6375
909,15:41:00,15:41:00,9878,3,0,0,1.2939
909,15:44:00,15:44:00,17699,4,0,0,2.4540
909,15:47:00,15:47:00,38442,5,0,0,3.7360
909,15:48:00,15:48:00,38441,6,0,0,4.2867
909,15:53:00,15:53:00,37378,7,0,0,5.7271
909,15:55:00,15:55:00,37377,8,0,0,6.0203
909,15:57:00,15:57:00,37376,9,0,0,6.3672
909,15:59:00,15:59:00,36994,10,0,0,6.6165
909,16:01:00,16:01:00,36995,11,0,0,6.9112
909,16:03:00,16:03:00,36996,12,0,0,7.3195
909,16:04:00,16:04:00,36997,13,0,0,7.5970
909,16:07:00,16:07:00,36998,14,0,0,8.2784
909,16:10:00,16:10:00,36999,15,0,0,9.1517
909,16:12:00,16:12:00,37000,16,0,0,9.4932
909,16:14:00,16:14:00,37001,17,0,0,10.0604
910,15:46:00,15:46:00,38579,1,0,0,0.0000
910,15:48:00,15:48:00,38578,2,0,0,0.6375
910,15:50:00,15:50:00,9878,3,0,0,1.2939
910,15:53:00,15:53:00,17699,4,0,0,2.4540
910,15:56:00,15:56:00,38442,5,0,0,3.7360
910,15:57:00,15:57:00,38441,6,0,0,4.2867
910,16:02:00,16:02:00,37378,7,0,0,5.7271
910,16:04:00,16:04:00,37377,8,0,0,6.0203
910,16:06:00,16:06:00,37376,9,0,0,6.3672
910,16:08:00,16:08:00,36994,10,0,0,6.6165
910,16:10:00,16:10:00,36995,11,0,0,6.9112
910,16:12:00,16:12:00,36996,12,0,0,7.3195
910,16:13:00,16:13:00,36997,13,0,0,7.5970
910,16:16:00,16:16:00,36998,14,0,0,8.2784
910,16:19:00,16:19:00,36999,15,0,0,9.1517
910,16:21:00,16:21:00,37000,16,0,0,9.4932
910,16:23:00,16:23:00,37001,17,0,0,10.0604
911,15:54:00,15:54:00,38579,1,0,0,0.0000
911,15:56:00,15:56:00,38578,2,0,0,0.6375
911,15:58:00,15:58:00,9878,3,0,0,1.2939
911,16:01:00,16:01:00,17699,4,0,0,2.4540
911,16:04:00,16:04:00,38442,5,0,0,3.7360
911,16:05:00,16:05:00,38441,6,0,0,4.2867
911,16:10:00,16:10:00,37378,7,0,0,5.7271
911,16:12:00,16:12:00,37377,8,0,0,6.0203
911,16:14:00,16:14:00,37376,9,0,0,6.3672
911,16:16:00,16:16:00,36994,10,0,0,6.6165
911,16:18:00,16:18:00,36995,11,0,0,6.9112
911,16:20:00,16:20:00,36996,12,0,0,7.3195
911,16:21:00,16:21:00,36997,13,0,0,7.5970
911,16:24:00,16:24:00,36998,14,0,0,8.2784
911,16:27:00,16:27:00,36999,15,0,0,9.1517
911,16:29:00,16:29:00,37000,16,0,0,9.4932
911,16:31:00,16:31:00,37001,17,0,0,10.0604
912,16:05:00,16:05:00,38579,1,0,0,0.0000
912,16:07:00,16:07:00,38578,2,0,0,0.6375
912,16:09:00,16:09:00,9878,3,0,0,1.2939
912,16:12:00,16:12:00,17699,4,0,0,2.4540
912,16:15:00,16:15:00,38442,5,0,0,3.7360
912,16:16:00,16:16:00,38441,6,0,0,4.2867
912,16:21:00,16:21:00,37378,7,0,0,5.7271
912,16:23:00,16:23:00,37377,8,0,0,6.0203
912,16:25:00,16:25:00,37376,9,0,0,6.3672
912,16:27:00,16:27:00,36994,10,0,0,6.6165
912,16:29:00,16:29:00,36995,11,0,0,6.9112
912,16:31:00,16:31:00,36996,12,0,0,7.3195
912,16:32:00,16:32:00,36997,13,0,0,7.5970
912,16:35:00,16:35:00,36998,14,0,0,8.2784
912,16:38:00,16:38:00,36999,15,0,0,9.1517
912,16:40:00,16:40:00,37000,16,0,0,9.4932
912,16:42:00,16:42:00,37001,17,0,0,10.0604
913,16:12:00,16:12:00,38579,1,0,0,0.0000
913,16:14:00,16:14:00,38578,2,0,0,0.6375
913,16:16:00,16:16:00,9878,3,0,0,1.2939
913,16:19:00,16:19:00,17699,4,0,0,2.4540
913,16:22:00,16:22:00,38442,5,0,0,3.7360
913,16:23:00,16:23:00,38441,6,0,0,4.2867
913,16:28:00,16:28:00,37378,7,0,0,5.7271
913,16:30:00,16:30:00,37377,8,0,0,6.0203
913,16:32:00,16:32:00,37376,9,0,0,6.3672
913,16:34:00,16:34:00,36994,10,0,0,6.6165
913,16:36:00,16:36:00,36995,11,0,0,6.9112
913,16:38:00,16:38:00,36996,12,0,0,7.3195
913,16:39:00,16:39:00,36997,13,0,0,7.5970
913,16:42:00,16:42:00,36998,14,0,0,8.2784
913,16:45:00,16:45:00,36999,15,0,0,9.1517
913,16:47:00,16:47:00,37000,16,0,0,9.4932
913,16:49:00,16:49:00,37001,17,0,0,10.0604
914,16:20:00,16:20:00,38579,1,0,0,0.0000
914,16:22:00,16:22:00,38578,2,0,0,0.6375
914,16:24:00,16:24:00,9878,3,0,0,1.2939
914,16:27:00,16:27:00,17699,4,0,0,2.4540
914,16:30:00,16:30:00,38442,5,0,0,3.7360
914,16:31:00,16:31:00,38441,6,0,0,4.2867
914,16:36:00,16:36:00,37378,7,0,0,5.7271
914,16:38:00,16:38:00,37377,8,0,0,6.0203
914,16:40:00,16:40:00,37376,9,0,0,6.3672
914,16:42:00,16:42:00,36994,10,0,0,6.6165
914,16:44:00,16:44:00,36995,11,0,0,6.9112
914,16:46:00,16:46:00,36996,12,0,0,7.3195
914,16:47:00,16:47:00,36997,13,0,0,7.5970
914,16:50:00,16:50:00,36998,14,0,0,8.2784
914,16:53:00,16:53:00,36999,15,0,0,9.1517
914,16:55:00,16:55:00,37000,16,0,0,9.4932
914,16:57:00,16:57:00,37001,17,0,0,10.0604
915,16:32:00,16:32:00,38579,1,0,0,0.0000
915,16:34:00,16:34:00,38578,2,0,0,0.6375
915,16:36:00,16:36:00,9878,3,0,0,1.2939
915,16:39:00,16:39:00,17699,4,0,0,2.4540
915,16:42:00,16:42:00,38442,5,0,0,3.7360
915,16:43:00,16:43:00,38441,6,0,0,4.2867
915,16:48:00,16:48:00,37378,7,0,0,5.7271
915,16:50:00,16:50:00,37377,8,0,0,6.0203
915,16:52:00,16:52:00,37376,9,0,0,6.3672
915,16:54:00,16:54:00,36994,10,0,0,6.6165
915,16:56:00,16:56:00,36995,11,0,0,6.9112
915,16:58:00,16:58:00,36996,12,0,0,7.3195
915,16:59:00,16:59:00,36997,13,0,0,7.5970
915,17:02:00,17:02:00,36998,14,0,0,8.2784
915,17:05:00,17:05:00,36999,15,0,0,9.1517
915,17:07:00,17:07:00,37000,16,0,0,9.4932
915,17:09:00,17:09:00,37001,17,0,0,10.0604
916,16:42:00,16:42:00,38579,1,0,0,0.0000
916,16:44:00,16:44:00,38578,2,0,0,0.6375
916,16:46:00,16:46:00,9878,3,0,0,1.2939
916,16:49:00,16:49:00,17699,4,0,0,2.4540
916,16:52:00,16:52:00,38442,5,0,0,3.7360
916,16:53:00,16:53:00,38441,6,0,0,4.2867
916,16:58:00,16:58:00,37378,7,0,0,5.7271
916,17:00:00,17:00:00,37377,8,0,0,6.0203
916,17:02:00,17:02:00,37376,9,0,0,6.3672
916,17:04:00,17:04:00,36994,10,0,0,6.6165
916,17:06:00,17:06:00,36995,11,0,0,6.9112
916,17:08:00,17:08:00,36996,12,0,0,7.3195
916,17:09:00,17:09:00,36997,13,0,0,7.5970
916,17:12:00,17:12:00,36998,14,0,0,8.2784
916,17:15:00,17:15:00,36999,15,0,0,9.1517
916,17:17:00,17:17:00,37000,16,0,0,9.4932
916,17:19:00,17:19:00,37001,17,0,0,10.0604
917,16:55:00,16:55:00,38579,1,0,0,0.0000
917,16:57:00,16:57:00,38578,2,0,0,0.6375
917,16:59:00,16:59:00,9878,3,0,0,1.2939
917,17:02:00,17:02:00,17699,4,0,0,2.4540
917,17:05:00,17:05:00,38442,5,0,0,3.7360
917,17:06:00,17:06:00,38441,6,0,0,4.2867
917,17:11:00,17:11:00,37378,7,0,0,5.7271
917,17:13:00,17:13:00,37377,8,0,0,6.0203
917,17:15:00,17:15:00,37376,9,0,0,6.3672
917,17:17:00,17:17:00,36994,10,0,0,6.6165
917,17:19:00,17:19:00,36995,11,0,0,6.9112
917,17:21:00,17:21:00,36996,12,0,0,7.3195
917,17:22:00,17:22:00,36997,13,0,0,7.5970
917,17:25:00,17:25:00,36998,14,0,0,8.2784
917,17:28:00,17:28:00,36999,15,0,0,9.1517
917,17:30:00,17:30:00,37000,16,0,0,9.4932
917,17:32:00,17:32:00,37001,17,0,0,10.0604
918,17:05:00,17:05:00,38579,1,0,0,0.0000
918,17:07:00,17:07:00,38578,2,0,0,0.6375
918,17:09:00,17:09:00,9878,3,0,0,1.2939
918,17:12:00,17:12:00,17699,4,0,0,2.4540
918,17:15:00,17:15:00,38442,5,0,0,3.7360
918,17:16:00,17:16:00,38441,6,0,0,4.2867
918,17:21:00,17:21:00,37378,7,0,0,5.7271
918,17:23:00,17:23:00,37377,8,0,0,6.0203
918,17:25:00,17:25:00,37376,9,0,0,6.3672
918,17:27:00,17:27:00,36994,10,0,0,6.6165
918,17:29:00,17:29:00,36995,11,0,0,6.9112
918,17:31:00,17:31:00,36996,12,0,0,7.3195
918,17:32:00,17:32:00,36997,13,0,0,7.5970
918,17:35:00,17:35:00,36998,14,0,0,8.2784
918,17:38:00,17:38:00,36999,15,0,0,9.1517
918,17:40:00,17:40:00,37000,16,0,0,9.4932
918,17:42:00,17:42:00,37001,17,0,0,10.0604
919,17:13:00,17:13:00,38579,1,0,0,0.0000
919,17:15:00,17:15:00,38578,2,0,0,0.6375
